stage	q_idx	s_idx	ctx_idx	s_f_idx	q_frame	s_frame	q_aa_start	q_aa_end	s_aa_start	s_aa_end	q_seed_off	s_seed_off	raw_score	e_value	e_value_bits	ordering_method	linked_set	start_of_chain	link_id	chain_next_link_id
after_common_endpoint_purge	0	0	5	1	-3	2	60147	60164	118215	118232	60156	118224	45	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	87255	87294	119732	119771	87258	119735	45	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	70614	70642	119748	119776	70638	119772	45	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	93488	93501	58	71	93495	65	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	1738	1753	218	233	1746	226	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	24909	24919	324	334	24913	328	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	14317	14331	671	685	14327	681	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	65373	65384	677	688	65377	681	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	4344	4354	1071	1081	4347	1074	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	94394	94417	1897	1920	94408	1911	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	26650	26666	1906	1922	26662	1918	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	37685	37699	2005	2019	37687	2007	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	9985	10000	2033	2048	9997	2045	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	12442	12463	2731	2752	12457	2746	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76175	76194	2733	2752	76191	2749	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	92039	92049	2733	2743	92044	2738	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	75885	75913	2734	2762	75908	2757	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	73506	73527	2734	2755	73510	2738	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	45667	45679	2734	2746	45675	2742	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	3377	3388	2736	2747	3380	2739	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	42597	42608	2736	2747	42601	2740	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	14547	14560	2737	2750	14555	2745	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	14545	14558	2743	2756	14555	2753	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	51712	51724	2802	2814	51719	2809	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	3377	3388	3606	3617	3380	3609	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	81120	81148	3607	3635	81135	3622	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	42588	42630	3608	3650	42604	3624	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	2431	2465	3608	3642	2447	3624	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	65373	65406	3608	3641	65383	3618	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	70805	70830	3609	3634	70809	3613	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	93269	93283	3612	3626	93277	3620	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	43831	43845	3613	3627	43839	3621	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	10726	10742	3614	3630	10733	3621	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	29938	29952	3616	3630	29942	3620	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	84964	84985	3636	3657	84971	3643	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	52882	52947	4483	4548	52944	4545	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	20189	20204	5198	5213	20194	5203	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	8448	8473	5989	6014	8470	6011	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	90957	90984	6318	6345	90967	6328	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	95011	95038	6318	6345	95021	6328	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	50919	50938	8383	8402	50928	8392	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	52920	52936	8394	8410	52925	8399	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	90072	90088	8636	8652	90084	8648	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	37686	37699	9161	9174	37694	9169	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	27610	27628	9482	9500	27617	9489	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	56630	56642	10386	10398	56635	10391	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	6546	6567	10647	10668	6564	10665	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	21683	21701	12370	12388	21697	12384	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	20579	20629	13188	13238	20599	13208	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	65724	65749	13192	13217	65743	13211	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	3365	3388	13198	13221	3381	13214	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	27589	27624	13200	13235	27619	13230	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	12440	12475	13207	13242	12460	13227	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	43831	43845	13207	13221	43839	13215	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	13209	13230	76191	13227	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	3375	3401	13210	13236	3397	13232	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	13211	13232	76191	13229	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	81117	81139	13212	13234	81135	13230	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	13213	13234	76191	13231	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	81117	81139	13214	13236	81135	13232	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	13215	13236	76191	13233	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	26644	26662	13219	13237	26653	13228	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	42599	42610	13226	13237	42604	13231	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	59	71	13230	13242	64	13235	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	16985	17000	13821	13836	16989	13825	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	4680	4691	14318	14329	4684	14322	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	34380	34388	14318	14326	34383	14321	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	75924	75944	14321	14341	75940	14337	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	2403	2419	14321	14337	2410	14328	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	43658	43672	14692	14706	43662	14696	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	23017	23054	15209	15246	23041	15233	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	29345	29370	18497	18522	29363	18515	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	29872	29906	19395	19429	29898	19421	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	77824	77874	19662	19712	77865	19703	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	64334	64352	19729	19747	64349	19744	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	24572	24583	19790	19801	24578	19796	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	74437	74453	21422	21438	74447	21432	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	64666	64681	21505	21520	64673	21512	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	17313	17339	23777	23803	17336	23800	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	16026	16037	24039	24050	16029	24042	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	69964	69997	24486	24519	69988	24510	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	86966	86985	25138	25157	86977	25149	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	86077	86089	26597	26609	86086	26606	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	116	129	26749	26762	124	26757	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	4548	4560	28117	28129	4557	28126	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	81958	81982	29560	29584	81965	29567	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	3482	3522	29561	29601	3501	29580	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	2432	2465	29564	29597	2454	29586	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	2434	2465	29564	29595	2462	29592	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	73165	73185	29569	29589	73179	29583	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	81461	81477	29572	29588	81473	29584	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	94787	94801	29577	29591	94797	29587	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	5214	5233	29578	29597	5230	29594	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	60435	60451	29578	29594	60445	29588	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	81457	81478	29579	29600	81473	29595	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	81125	81143	29579	29597	81135	29589	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	65382	65402	29580	29600	65399	29597	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	2440	2457	29584	29601	2447	29591	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	93269	93283	29587	29601	93277	29595	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	94787	94801	29587	29601	94797	29597	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	4677	4688	29590	29601	4682	29595	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	19743	19761	30177	30195	19758	30192	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	60436	60451	30178	30193	60445	30187	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	30179	30200	76191	30197	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	14715	14743	30180	30208	14740	30205	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	3375	3401	30180	30206	3397	30202	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	30181	30202	76191	30199	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	3375	3401	30182	30208	3397	30204	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	30183	30204	76191	30201	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	81117	81139	30184	30206	81135	30202	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	30185	30206	76191	30203	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	81117	81139	30186	30208	81135	30204	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	76173	76194	30187	30208	76191	30205	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	1559	1586	30190	30217	1562	30193	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	42599	42610	30198	30209	42604	30203	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	27721	27750	31057	31086	27746	31082	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	50230	50257	33097	33124	50252	33119	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	81178	81193	33207	33222	81188	33217	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	27200	27233	34857	34890	27212	34869	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	59480	59500	34898	34918	59492	34910	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	73951	73968	34899	34916	73965	34913	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	78984	79004	34956	34976	78993	34965	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	79038	79058	34956	34976	79047	34965	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	26491	26512	37442	37463	26509	37460	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	78810	78824	37512	37526	78819	37521	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	63629	63645	37514	37530	63639	37524	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	65292	65307	37519	37534	65303	37530	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	45569	45577	37526	37534	45572	37529	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	64306	64317	39562	39573	64310	39566	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	48321	48336	39768	39783	48330	39777	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	37045	37070	39991	40016	37059	40005	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	87851	87868	41199	41216	87858	41206	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	29936	29944	41395	41403	29941	41400	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	3354	3380	42293	42319	3371	42310	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	5796	5821	42331	42356	5814	42349	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	12335	12353	42995	43013	12348	43008	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	88955	88973	43545	43563	88966	43556	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	80974	80984	44794	44804	80976	44796	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	87726	87737	45105	45116	87733	45112	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	48257	48288	46308	46339	48285	46336	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	60812	60828	48457	48473	60819	48464	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	47105	47126	49495	49516	47108	49498	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	51183	51205	49513	49535	51196	49526	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	51521	51533	49665	49677	51524	49668	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	24493	24511	51060	51078	24506	51073	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	38116	38129	52229	52242	38125	52238	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	36728	36750	52423	52445	36747	52442	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	77406	77431	53045	53070	77425	53064	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	82632	82654	53182	53204	82638	53188	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	82516	82531	53264	53279	82523	53271	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	62588	62608	53295	53315	62605	53312	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	31750	31765	53874	53889	31754	53878	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	81896	81910	54479	54493	81904	54487	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	10481	10509	54491	54519	10494	54504	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	45655	45676	54503	54524	45673	54521	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	12799	12816	54504	54521	12811	54516	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	2402	2417	54508	54523	2410	54516	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	14547	14560	54509	54522	14555	54517	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	14544	14556	54513	54525	14552	54521	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	21379	21410	54658	54689	21407	54686	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	84402	84442	55371	55411	84424	55393	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	77267	77300	55567	55600	77292	55592	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	35424	35473	55994	56043	35460	56030	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	46445	46464	58576	58595	46458	58589	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	11322	11336	58836	58850	11333	58847	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	62510	62531	59723	59744	62528	59741	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	41543	41621	59887	59965	41567	59911	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	86324	86338	60674	60688	86330	60680	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	35749	35764	60713	60728	35760	60724	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	5210	5243	61680	61713	5237	61707	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	85892	85907	61680	61695	85895	61683	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	85893	85908	61693	61708	85896	61696	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	535	548	61976	61989	545	61986	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	1762	1772	62847	62857	1766	62851	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	83216	83242	63163	63189	83238	63185	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	63790	63806	65357	65373	63802	65369	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	45595	45607	65371	65383	45599	65375	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	14850	14865	65792	65807	14859	65801	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	569	583	65798	65812	578	65807	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	94748	94765	65810	65827	94761	65823	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	41985	42013	65974	66002	42009	65998	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	78073	78106	66084	66117	78079	66090	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	31169	31181	67020	67032	31178	67029	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	75111	75145	67046	67080	75138	67073	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	11265	11278	67102	67115	11274	67111	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	59417	59428	68103	68114	59423	68109	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	36982	36998	69735	69751	36985	69738	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	31169	31181	70368	70380	31178	70377	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	1	2	2	78274	78307	70564	70597	78295	70585	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	1	3	2	58294	58323	71228	71257	58307	71241	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	1	-1	2	17442	17452	71232	71242	17447	71237	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	70847	70858	71233	71244	70854	71240	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	51718	51726	71233	71241	51722	71237	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	45628	45644	71782	71798	45641	71795	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	70847	70858	71902	71913	70854	71909	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	51718	51726	71902	71910	51722	71906	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	80635	80687	72118	72170	80658	72141	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	1	-2	2	90146	90176	72132	72162	90171	72157	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	1	1	2	70847	70858	72381	72392	70854	72388	44	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	1	-3	2	51718	51726	72381	72389	51722	72385	44	inf	0x7ff0000000000000	0	0	0	0	NA
